loc_rowid,pl_name,hostname,default_flag,sy_mnum,discoverymethod,disc_year,disc_facility,pl_orbper,pl_rade,pl_masse,pl_eqt,sy_dist
246,CoRoT-1 b,CoRoT-1,0,0,Transit,2008,CoRoT,1.5089686,17.385159,327.3649,1915,787.909
247,CoRoT-1 b,CoRoT-1,1,0,Transit,2008,CoRoT,1.5089557,16.7,327.35,1898,787.909
248,CoRoT-10 b,CoRoT-10,0,0,Transit,2010,CoRoT,13.2406,10.87273,867.6759,,338.386
249,CoRoT-10 b,CoRoT-10,0,0,Transit,2010,CoRoT,13.23412611,7.38532555,,510.96,338.386
250,CoRoT-10 b,CoRoT-10,1,0,Transit,2010,CoRoT,13.2406,10.87,874,600,338.386
251,CoRoT-10 b,CoRoT-10,0,0,Transit,2010,CoRoT,13.2406,10.547669,883.5674,647,338.386
252,CoRoT-11 b,CoRoT-11,0,0,Transit,2010,CoRoT,2.99433,15.984034,743.7222,1735,655.037
253,CoRoT-11 b,CoRoT-11,0,0,Transit,2010,CoRoT,2.994325,16.02887,832.7146,,655.037
254,CoRoT-11 b,CoRoT-11,0,0,Transit,2010,CoRoT,2.993281974,21.74555811,,1681.79,655.037
255,CoRoT-11 b,CoRoT-11,0,0,Transit,2010,CoRoT,2.994325,15.58051,791.3967,1715,655.037
256,CoRoT-11 b,CoRoT-11,1,0,Transit,2010,CoRoT,2.99433,16.03,740.51,1657,655.037
257,CoRoT-11 b,CoRoT-11,0,0,Transit,2010,CoRoT,2.99427803,,,,655.037
258,CoRoT-11 b,CoRoT-11,0,0,Transit,2010,CoRoT,,,,,655.037
259,CoRoT-12 b,CoRoT-12,0,0,Transit,2010,CoRoT,2.82803915,17.76037065,,1293.28,1126.37
260,CoRoT-12 b,CoRoT-12,0,0,Transit,2010,CoRoT,2.828042,16.14096,290.81445,,1126.37
261,CoRoT-12 b,CoRoT-12,0,0,Transit,2010,CoRoT,2.82805268,15.064896,277.46559,1417,1126.37
262,CoRoT-12 b,CoRoT-12,0,0,Transit,2010,CoRoT,2.828041,,,,1126.37
263,CoRoT-12 b,CoRoT-12,0,0,Transit,2010,CoRoT,2.828042,15.13215,281.91521,1410,1126.37
264,CoRoT-12 b,CoRoT-12,1,0,Transit,2010,CoRoT,2.828042,16.14,291.438,1442,1126.37
265,CoRoT-13 b,CoRoT-13,1,0,Transit,2010,CoRoT,4.03519,9.92,415.704,1700,1148.93
266,CoRoT-13 b,CoRoT-13,0,0,Transit,2010,CoRoT,4.035044438,12.53306062,,1233.17,1148.93
267,CoRoT-13 b,CoRoT-13,0,0,Transit,2010,CoRoT,4.03519,14.033668,416.99296,1432,1148.93
268,CoRoT-13 b,CoRoT-13,0,0,Transit,2010,CoRoT,4.03519,9.919965,423.03173,,1148.93
269,CoRoT-13 b,CoRoT-13,0,0,Transit,2010,CoRoT,4.03515,,,,1148.93
270,CoRoT-14 b,CoRoT-14,0,0,Transit,2010,CoRoT,1.51214,12.21781,2358.2986,,1744.6
271,CoRoT-14 b,CoRoT-14,0,0,Transit,2010,CoRoT,1.51214,11.410762,2437.7561,1936,1744.6
272,CoRoT-14 b,CoRoT-14,1,0,Transit,2010,CoRoT,1.51214,12.22,2415.4,1952,1744.6
273,CoRoT-16 b,CoRoT-16,0,0,Transit,2011,CoRoT,5.35227,13.11453,168.13207,,732.409
274,CoRoT-16 b,CoRoT-16,1,0,Transit,2011,CoRoT,5.35227,13.11,170.032,,732.409
275,CoRoT-17 b,CoRoT-17,1,0,Transit,2011,CoRoT,3.7681,11.43,772.29,1626,1176.12
276,CoRoT-17 b,CoRoT-17,0,0,Transit,2011,CoRoT,3.7681,11.287463,781.8618,1610,1176.12
277,CoRoT-17 b,CoRoT-17,0,0,Transit,2011,CoRoT,3.7681,11.43318,765.9703,,1176.12
278,CoRoT-18 b,CoRoT-18,0,0,Transit,2011,CoRoT,1.90009,12.845514,1048.839,1487,764.889
279,CoRoT-18 b,CoRoT-18,0,0,Transit,2011,CoRoT,1.9000693,14.68379,1099.6918,,764.889
280,CoRoT-18 b,CoRoT-18,0,0,Transit,2011,CoRoT,1.9000693,14.022459,1039.3041,1490,764.889
281,CoRoT-18 b,CoRoT-18,0,0,Transit,2011,CoRoT,1.9000769,,,,764.889
282,CoRoT-18 b,CoRoT-18,1,0,Transit,2011,CoRoT,1.9000693,14.68,1102.82,1550,764.889
283,CoRoT-18 b,CoRoT-18,0,0,Transit,2011,CoRoT,1.900086247,15.04962078,,1366.35,764.889
284,CoRoT-19 b,CoRoT-19,0,0,Transit,2011,CoRoT,3.897131,,,,790.663
285,CoRoT-19 b,CoRoT-19,1,0,Transit,2011,CoRoT,3.89713,14.46,352.78,2000,790.663
286,CoRoT-19 b,CoRoT-19,0,0,Transit,2011,CoRoT,3.897120261,13.49322275,,1470.09,790.663
287,CoRoT-19 b,CoRoT-19,0,0,Transit,2011,CoRoT,3.89713,14.45961,367.09365,,790.663
288,CoRoT-19 b,CoRoT-19,0,0,Transit,2011,CoRoT,3.8971379,,,,790.663
289,CoRoT-19 b,CoRoT-19,0,0,Transit,2011,CoRoT,3.89713,13.33871,346.4347,1630,790.663
290,CoRoT-2 b,CoRoT-2,0,0,Transit,2008,CoRoT,1.7429935,16.36514,1134.6531,1521,213.283
291,CoRoT-2 b,CoRoT-2,0,0,Transit,2008,CoRoT,1.74299906,,,,213.283
292,CoRoT-2 b,CoRoT-2,0,0,Transit,2008,CoRoT,1.7429975,15.849526,1052.0173,1535,213.283
293,CoRoT-2 b,CoRoT-2,0,0,Transit,2008,CoRoT,1.7429935,16.47723,1150.5446,1548,213.283
294,CoRoT-2 b,CoRoT-2,0,0,Transit,2008,CoRoT,1.74299673,,,,213.283
295,CoRoT-2 b,CoRoT-2,0,0,Transit,2008,CoRoT,1.7429964,16.42116,1051.973,,213.283
296,CoRoT-2 b,CoRoT-2,0,0,Transit,2008,CoRoT,1.74299609,16.533275,,,213.283
297,CoRoT-2 b,CoRoT-2,0,0,Transit,2008,CoRoT,1.743014335,16.92270968,,1409.55,213.283
298,CoRoT-2 b,CoRoT-2,0,0,Transit,2008,CoRoT,1.74299673,16.432394,1048.839,,213.283
299,CoRoT-2 b,CoRoT-2,1,0,Transit,2008,CoRoT,1.7429935,16.432,1102.82,,213.283
300,CoRoT-2 b,CoRoT-2,0,0,Transit,2008,CoRoT,1.74299705,,,,213.283
301,CoRoT-2 b,CoRoT-2,0,0,Transit,2008,CoRoT,1.742997,,,,213.283
302,CoRoT-20 b,CoRoT-20,0,0,Transit,2011,CoRoT,9.24285,9.42,1347.54,1002,844.061
303,CoRoT-20 b,CoRoT-20,0,0,Transit,2011,CoRoT,9.24285,13.00244,1608.2198,1100,844.061
304,CoRoT-20 b,CoRoT-20,0,0,Transit,2011,CoRoT,9.24318,11.209,1315.8162,1024,844.061
305,CoRoT-20 b,CoRoT-20,0,0,Transit,2011,CoRoT,9.24285,9.41556,1344.4209,,844.061
306,CoRoT-20 b,CoRoT-20,0,0,Transit,2011,CoRoT,9.243230294,15.39650566,,935.32,844.061
307,CoRoT-20 b,CoRoT-20,1,0,Transit,2011,CoRoT,9.24285,,1366.669,,844.061
308,CoRoT-20 c,CoRoT-20,1,0,Radial Velocity,2018,Multiple Observatories,1675,,,,844.061
309,CoRoT-21 b,CoRoT-21,0,0,Transit,2012,CoRoT,2.72474,14.5717,705.5826,,
310,CoRoT-21 b,CoRoT-21,1,0,Transit,2012,CoRoT,2.72474,14.5717,718.2958,,
311,CoRoT-22 b,CoRoT-22,1,0,Transit,2014,CoRoT,9.75598,4.88,12.2,885,627.158
312,CoRoT-23 b,CoRoT-23,0,0,Transit,2011,CoRoT,3.6313,13.22662,972.5598,1710,1060.97
313,CoRoT-23 b,CoRoT-23,1,0,Transit,2011,CoRoT,3.6313,11.77,889.9,1660,1060.97
314,CoRoT-23 b,CoRoT-23,0,0,Transit,2011,CoRoT,3.6313,11.76945,982.0947,,1060.97
315,CoRoT-24 b,CoRoT-24,1,0,Transit,2014,CoRoT,5.1134,3.7,5.7,1070,591.555
316,CoRoT-24 c,CoRoT-24,1,0,Transit,2014,CoRoT,11.759,5,28,850,591.555
317,CoRoT-25 b,CoRoT-25,1,0,Transit,2013,CoRoT,4.86069,12.11,85.81,1330,1103.48
318,CoRoT-25 b,CoRoT-25,0,0,Transit,2013,CoRoT,4.86069,12.10572,93.12419,,1103.48
319,CoRoT-26 b,CoRoT-26,0,0,Transit,2013,CoRoT,4.20474,14.12334,184.3414,,1045.18
320,CoRoT-26 b,CoRoT-26,1,0,Transit,2013,CoRoT,4.20474,14.12,165.26,1600,1045.18
321,CoRoT-27 b,CoRoT-27,0,0,Transit,2014,CoRoT,3.57532,11.287463,3273.649,,1010.28
322,CoRoT-27 b,CoRoT-27,1,0,Transit,2014,CoRoT,3.57532,11.287,3302.11,1500,1010.28
323,CoRoT-28 b,CoRoT-28,0,0,Transit,2015,CoRoT,5.20851,10.704595,152.87623,,766.183
324,CoRoT-28 b,CoRoT-28,1,0,Transit,2015,CoRoT,5.20851,10.704595,153.82972,,766.183
325,CoRoT-29 b,CoRoT-29,1,0,Transit,2015,CoRoT,2.85057,10.0881,270.1555,,806.507
326,CoRoT-29 b,CoRoT-29,0,0,Transit,2015,CoRoT,2.85057,10.0881,266.9772,,806.507
327,CoRoT-29 b,CoRoT-29,0,0,Transit,2015,CoRoT,2.8505615,,,,806.507
328,CoRoT-3 b,CoRoT-3,0,0,Transit,2008,CoRoT,4.2567994,11.1350206,6747.5309,,768.771
329,CoRoT-3 b,CoRoT-3,1,0,Transit,2008,CoRoT,4.2568,11.32,6883.91,,768.771
330,CoRoT-3 b,CoRoT-3,0,0,Transit,2008,CoRoT,4.2567994,11.623733,6979.5468,1695,768.771
331,CoRoT-3 b,CoRoT-3,0,0,Transit,2008,CoRoT,4.2567994,11.32109,6814.2752,,768.771
332,CoRoT-3 b,CoRoT-3,0,0,Transit,2008,CoRoT,,,,,768.771
333,CoRoT-30 b,CoRoT-30,1,0,Transit,2020,CoRoT,9.06005,11.309881,921.707,,1032.23
334,CoRoT-31 b,CoRoT-31,1,0,Transit,2020,CoRoT,4.62941,16.36514,266.9772,,2005.76
335,CoRoT-32 b,CoRoT-32,1,0,Transit,2018,CoRoT,6.71837,6.38913,47.6745,938,576.683
336,CoRoT-32 b,CoRoT-32,0,0,Transit,2018,CoRoT,6.7183678,,,,576.683
337,CoRoT-35 b,CoRoT-35,1,0,Transit,2022,CoRoT,3.22748,18.83108758,349.6112477,1747,1123.21
338,CoRoT-36 b,CoRoT-36,1,0,Transit,2022,CoRoT,5.616531,15.80466279,216.1233168,1567,925.958
339,CoRoT-4 b,CoRoT-4,0,0,Transit,2008,CoRoT,9.20205,13.00244,232.33373,1058,726.412
340,CoRoT-4 b,CoRoT-4,1,0,Transit,2008,CoRoT,9.20205,13.34,228.83,1074,726.412
341,CoRoT-4 b,CoRoT-4,0,0,Transit,2008,CoRoT,9.20205,13.33871,223.43449,,726.412
342,CoRoT-4 b,CoRoT-4,0,0,Transit,2008,CoRoT,9.201649642,13.43739593,,963.83,726.412
343,CoRoT-5 b,CoRoT-5,0,0,Transit,2009,CoRoT,4.0379156,14.078504,145.88397,1397,882.472
344,CoRoT-5 b,CoRoT-5,0,0,Transit,2009,CoRoT,4.0379156,,,,882.472
345,CoRoT-5 b,CoRoT-5,0,0,Transit,2009,CoRoT,4.0378962,13.249038,149.3801,1348,882.472
346,CoRoT-5 b,CoRoT-5,1,0,Transit,2009,CoRoT,4.0378962,15.558,148.42,1438,882.472
347,CoRoT-5 b,CoRoT-5,0,0,Transit,2009,CoRoT,4.037901243,18.38267405,,1350.57,882.472
348,CoRoT-5 b,CoRoT-5,0,0,Transit,2009,CoRoT,4.0378962,15.558092,151.92274,,882.472
349,CoRoT-6 b,CoRoT-6,0,0,Transit,2009,CoRoT,8.886593,13.069694,937.5985,,645.294
350,CoRoT-6 b,CoRoT-6,0,0,Transit,2009,CoRoT,8.8866287,,,,645.294
351,CoRoT-6 b,CoRoT-6,0,0,Transit,2009,CoRoT,8.886593,13.282665,940.7768,1025,645.294
352,CoRoT-6 b,CoRoT-6,1,0,Transit,2009,CoRoT,8.886593,13.068,940.74,1017,645.294
353,CoRoT-7 b,CoRoT-7,0,0,Transit,2009,CoRoT,0.8535,1.528,6.056,,159.906
354,CoRoT-7 b,CoRoT-7,1,0,Transit,2009,CoRoT,0.85359163,1.68135,4.07660518,,159.906
355,CoRoT-7 b,CoRoT-7,0,0,Transit,2009,CoRoT,0.854,1.58,4.6,,159.906
356,CoRoT-7 b,CoRoT-7,0,0,Transit,2009,CoRoT,0.853585,1.860694,6.99226,1910,159.906
357,CoRoT-7 b,CoRoT-7,0,0,Transit,2009,CoRoT,0.85359165,,4.73,,159.906
358,CoRoT-7 b,CoRoT-7,0,0,Transit,2009,CoRoT,0.853585,1.68,21,,159.906
359,CoRoT-7 b,CoRoT-7,0,0,Transit,2009,CoRoT,0.85359159,1.585,5.74,1756,159.906
360,CoRoT-7 b,CoRoT-7,0,0,Transit,2009,CoRoT,0.853585,,4.8,,159.906
361,CoRoT-7 c,CoRoT-7,0,0,Radial Velocity,2009,CoRoT,3.697,,13.289,,159.906
362,CoRoT-7 c,CoRoT-7,1,0,Radial Velocity,2009,CoRoT,3.698,,8.4,,159.906
363,CoRoT-7 c,CoRoT-7,0,0,Radial Velocity,2009,CoRoT,3.7,,13.56,,159.906
364,CoRoT-7 d,CoRoT-7,1,0,Radial Velocity,2022,La Silla Observatory,8.966,,17.142,,159.906
365,CoRoT-8 b,CoRoT-8,0,0,Transit,2010,CoRoT,6.21229,7.980808,68.65128,922,322.037
366,CoRoT-8 b,CoRoT-8,1,0,Transit,2010,CoRoT,6.21229,6.39,69.92,,322.037
367,CoRoT-8 b,CoRoT-8,0,0,Transit,2010,CoRoT,6.212381,6.38913,69.28694,,322.037
368,CoRoT-8 b,CoRoT-8,0,0,Transit,2010,CoRoT,6.212445,6.938371,69.28694,870,322.037
369,CoRoT-9 b,CoRoT-9,1,0,Transit,2009,CoRoT,95.272656,11.948794,266.9772,420,412.98
370,CoRoT-9 b,CoRoT-9,0,0,Transit,2009,CoRoT,95.2738,11.623733,262.52758,413,412.98
371,CoRoT-9 b,CoRoT-9,0,0,Transit,2009,CoRoT,95.272656,11.948794,268.88418,,412.98
372,CoRoT-9 b,CoRoT-9,0,0,Transit,2009,CoRoT,95.272725,,,,412.98
373,CoRoT-9 b,CoRoT-9,0,0,Transit,2009,CoRoT,95.2738,11.77,266.97,,412.98
374,DE CVn b,DE CVn,1,0,Eclipse Timing Variations,2018,Multiple Facilities,4098.1,,,,30.5225
375,DENIS-P J082303.1-491201 b,DENIS-P J082303.1-491201,1,0,Astrometry,2013,Paranal Observatory,246.36,,9057.77,,
376,DH Tau b,DH Tau,1,0,Imaging,2004,Subaru Telescope,,,3496,,134.846
377,DH Tau b,DH Tau,0,0,Imaging,2004,Subaru Telescope,,30.2643,3496.13,2200,134.846
378,DMPP-1 b,DMPP-1,1,0,Radial Velocity,2019,La Silla Observatory,18.57,,,877,62.5388
379,DMPP-1 c,DMPP-1,1,0,Radial Velocity,2019,La Silla Observatory,6.584,,,1239,62.5388
380,DMPP-1 d,DMPP-1,1,0,Radial Velocity,2019,La Silla Observatory,2.882,,,1632,62.5388
381,DMPP-1 e,DMPP-1,1,0,Radial Velocity,2019,La Silla Observatory,5.516,,,1314,62.5388
382,DMPP-2 b,DMPP-2,1,0,Radial Velocity,2019,Multiple Facilities,5.2072,,,1000,137.94
383,DMPP-3 A b,DMPP-3 A,1,0,Radial Velocity,2019,La Silla Observatory,6.6732,,,854,45.23
384,DMPP-3 A b,DMPP-3 A,0,0,Radial Velocity,2019,La Silla Observatory,6.6736,,,854,45.23
385,DMPP-4 b,DMPP-4,1,0,Radial Velocity,2023,Multiple Observatories,3.4982,,,,25.3284
386,DP Leo b,DP Leo,0,0,Eclipse Timing Variations,2009,Yunnan Astronomical Observatory,8693,,1995.88832,,305.684
387,DP Leo b,DP Leo,1,0,Eclipse Timing Variations,2009,Yunnan Astronomical Observatory,10220,,,,305.684
388,DS Tuc A b,DS Tuc A,0,0,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),8.1387,5.63,413.179,,44.0622
389,DS Tuc A b,DS Tuc A,0,0,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),8.138222177,6.17576816,,836.71,44.0622
390,DS Tuc A b,DS Tuc A,1,0,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),8.138268,5.7,,850,44.0622
391,EPIC 201170410.02,EPIC 201170410,1,0,Transit,2020,K2,6.7987,1.047,,,
392,EPIC 201238110 b,EPIC 201238110,1,0,Transit,2019,K2,28.1656,1.87,,,159.259
393,EPIC 201238110 b,EPIC 201238110,0,0,Transit,2019,K2,28.1696,2.2,,,159.259
394,EPIC 201427007 b,EPIC 201427007,1,0,Transit,2021,K2,0.72091,1.5,,,706.391
395,EPIC 201497682 b,EPIC 201497682,1,0,Transit,2019,K2,2.13174,0.692,,,253.026
396,EPIC 201595106 b,EPIC 201595106,0,0,Transit,2021,K2,0.87703,1.2,,1874,232.1
397,EPIC 201595106 b,EPIC 201595106,0,0,Transit,2021,K2,0.877214,1.3,,,232.1
398,EPIC 201595106 b,EPIC 201595106,1,0,Transit,2021,K2,0.87724,1.565,7.67,2038,232.1
399,EPIC 201595106 b,EPIC 201595106,0,0,Transit,2021,K2,0.877183,1.40575209,,,232.1
400,EPIC 201615463 c,K2-166,1,0,Transit,2019,K2,3.80464,1.22,,,476.882
401,EPIC 201754305 d,K2-16,1,0,Transit,2019,K2,2.71578,1.03,,,334.967
402,EPIC 201757695.02,EPIC 201757695,1,0,Transit,2020,K2,2.0478,0.90819,,,
403,EPIC 201833600 c,K2-50,0,0,Transit,2019,K2,3.96165,1.48,,,257.443
404,EPIC 201833600 c,K2-50,1,0,Transit,2019,K2,3.96151,1,,,257.443
405,EPIC 201841433 b,EPIC 201841433,1,0,Transit,2019,K2,4.1698,1.04,,,436.488
406,EPIC 201841433 b,EPIC 201841433,0,0,Transit,2019,K2,4.16959,1.1,,,436.488
407,EPIC 201841433 b,EPIC 201841433,0,0,Transit,2019,K2,4.16888,1.41,,,436.488
408,EPIC 205950854 c,K2-168,1,0,Transit,2019,K2,8.050722,1.31,,960.6,243.935
409,EPIC 205950854 c,K2-168,0,0,Transit,2019,K2,8.0468,1.18,,,243.935
410,EPIC 205950854 c,K2-168,0,0,Transit,2019,K2,8.0516,1.62,,,243.935
411,EPIC 206024342 b,EPIC 206024342,1,0,Transit,2019,K2,4.50756,1.7,,,369.888
412,EPIC 206024342 b,EPIC 206024342,0,0,Transit,2019,K2,4.50717,1.44,,,369.888
413,EPIC 206024342 c,EPIC 206024342,0,0,Transit,2021,K2,0.911618,1.16,,,369.888
414,EPIC 206024342 c,EPIC 206024342,1,0,Transit,2021,K2,0.911724,1.4,,,369.888
415,EPIC 206024342 c,EPIC 206024342,0,0,Transit,2021,K2,0.9116567,1.35,,,369.888
416,EPIC 206024342 d,EPIC 206024342,0,0,Transit,2021,K2,14.637,4,,,369.888
417,EPIC 206024342 d,EPIC 206024342,0,0,Transit,2021,K2,14.6435,2.52,,,369.888
418,EPIC 206024342 d,EPIC 206024342,1,0,Transit,2021,K2,14.647531,2.6,,,369.888
419,EPIC 206024342 d,EPIC 206024342,0,0,Transit,2021,K2,14.641541,2.94,,,369.888
420,EPIC 206032309 b,EPIC 206032309,1,0,Transit,2019,K2,2.87814,1.01,,,161.365
421,EPIC 206042996 b,EPIC 206042996,0,0,Transit,2019,K2,5.29853,3.32,,,451.769
422,EPIC 206042996 b,EPIC 206042996,1,0,Transit,2019,K2,5.2986,1.7,,,451.769
423,EPIC 206042996 b,EPIC 206042996,0,0,Transit,2019,K2,5.29711,1.62,,,451.769
424,EPIC 206042996 c,EPIC 206042996,1,0,Transit,2021,K2,0.354884,1.2,,,451.769
425,EPIC 206042996 c,EPIC 206042996,0,0,Transit,2021,K2,0.35490972,1.45,,,451.769
426,EPIC 206215704 b,EPIC 206215704,0,0,Transit,2019,K2,2.25558,2,,,109.888
427,EPIC 206215704 b,EPIC 206215704,1,0,Transit,2019,K2,2.255436,1,,,109.888
428,EPIC 206215704 b,EPIC 206215704,0,0,Transit,2019,K2,2.25372,0.9,,,109.888
429,EPIC 206317286 b,EPIC 206317286,0,0,Transit,2019,K2,1.58316,1.22,,,314.35
430,EPIC 206317286 b,EPIC 206317286,1,0,Transit,2019,K2,1.58252,0.96,,,314.35
431,EPIC 206317286 c,EPIC 206317286,0,0,Transit,2022,K2,17.5125,2.15,,,314.35
432,EPIC 206317286 c,EPIC 206317286,1,0,Transit,2022,K2,17.515472,2.094,,,314.35
433,EPIC 206317286 c,EPIC 206317286,0,0,Transit,2022,K2,17.501662,2.63,,,314.35
434,EPIC 211822797 b,EPIC 211822797,0,0,Transit,2016,K2,21.1686,2.18,,,186.197
435,EPIC 211822797 b,EPIC 211822797,0,0,Transit,2016,K2,21.1595,,,,186.197
436,EPIC 211822797 b,EPIC 211822797,0,0,Transit,2016,K2,21.169861,1.98,,,186.197
437,EPIC 211822797 b,EPIC 211822797,0,0,Transit,2016,K2,21.17623917,,,,186.197
438,EPIC 211822797 b,EPIC 211822797,1,0,Transit,2016,K2,21.1701963,1.92,,431,186.197
439,EPIC 211822797 b,EPIC 211822797,0,0,Transit,2016,K2,21.169619,2.2,,,186.197
440,EPIC 211945201 b,EPIC 211945201,1,0,Transit,2018,K2,19.49221,5.76,,817,181.69
441,EPIC 211945201 b,EPIC 211945201,0,0,Transit,2018,K2,19.4921473,5.50689,,662,181.69
442,EPIC 211945201 b,EPIC 211945201,0,0,Transit,2018,K2,19.491,,,,181.69
443,EPIC 211945201 b,EPIC 211945201,0,0,Transit,2018,K2,19.50735025,,,,181.69
444,EPIC 211945201 b,EPIC 211945201,0,0,Transit,2018,K2,19.492132,6,,,181.69
445,EPIC 211945201 b,EPIC 211945201,0,0,Transit,2018,K2,19.4921498,,,,181.69
446,EPIC 211945201 b,EPIC 211945201,0,0,Transit,2018,K2,19.491795,5.84689735,,,181.69
447,EPIC 211945201 b,EPIC 211945201,0,0,Transit,2018,K2,19.491965,6.8,,,181.69
448,EPIC 211945201 b,EPIC 211945201,0,0,Transit,2018,K2,19.49183,5.96,,,181.69
449,EPIC 211945201 b,EPIC 211945201,0,0,Transit,2018,K2,19.49213,6.12,27,886.35,181.69
450,EPIC 212297394 b,EPIC 212297394,0,0,Transit,2019,K2,2.28896,1.83,,,418.395
451,EPIC 212297394 b,EPIC 212297394,0,0,Transit,2019,K2,2.28943,1.323,,,418.395
452,EPIC 212297394 b,EPIC 212297394,1,0,Transit,2019,K2,2.289363,1.48,,1149,418.395
453,EPIC 212297394 c,EPIC 212297394,0,0,Transit,2021,K2,5.213,,,,418.395
454,EPIC 212297394 c,EPIC 212297394,1,0,Transit,2021,K2,5.213965,2.27,,866,418.395
455,EPIC 212297394 c,EPIC 212297394,0,0,Transit,2021,K2,5.21378,2.29,,,418.395
456,EPIC 212424622 b,EPIC 212424622,1,0,Transit,2019,K2,18.0983,2.17,,,611.804
457,EPIC 212424622 b,EPIC 212424622,0,0,Transit,2019,K2,18.0971,2.21,,,611.804
458,EPIC 212499991 b,EPIC 212499991,1,0,Transit,2019,K2,34.885,1.6,,,283.29
459,EPIC 212587672 b,EPIC 212587672,0,0,Transit,2019,K2,15.2841,1.12,,,320.07
460,EPIC 212587672 b,EPIC 212587672,1,0,Transit,2019,K2,15.28078,1.26,,756,320.07
461,EPIC 212587672 b,EPIC 212587672,0,0,Transit,2019,K2,15.2841,1.39,,,320.07
462,EPIC 212587672 c,EPIC 212587672,0,0,Transit,2021,K2,23.226,,,,320.07
463,EPIC 212587672 c,EPIC 212587672,0,0,Transit,2021,K2,23.2259,2.31,,,320.07
464,EPIC 212587672 c,EPIC 212587672,1,0,Transit,2021,K2,23.228555,2.32,,658,320.07
465,EPIC 212587672 c,EPIC 212587672,0,0,Transit,2021,K2,23.226,2.3,,,320.07
466,EPIC 212587672 c,EPIC 212587672,0,0,Transit,2021,K2,23.24110566,,,,320.07
467,EPIC 212587672 c,EPIC 212587672,0,0,Transit,2021,K2,23.226001,2.24459533,,,320.07
468,EPIC 212624936 b,EPIC 212624936,1,0,Transit,2021,K2,0.578657,1.2,,,561.929
469,EPIC 212624936 c,EPIC 212624936,1,0,Transit,2021,K2,11.811437,2.3,,,561.929
470,EPIC 212624936 c,EPIC 212624936,0,0,Transit,2021,K2,11.81387,2.67,,,561.929
471,EPIC 212737443 b,EPIC 212737443,0,0,Transit,2019,K2,13.60697954,,,,336.25
472,EPIC 212737443 b,EPIC 212737443,1,0,Transit,2019,K2,13.603,2.586,,536,336.25
473,EPIC 212737443 b,EPIC 212737443,0,0,Transit,2019,K2,13.603,,,,336.25
474,EPIC 212737443 c,EPIC 212737443,1,0,Transit,2019,K2,65.55,2.69,,316,336.25
475,EPIC 220492298 b,EPIC 220492298,1,0,Transit,2021,K2,0.762406,0.99,,,624.512
476,EPIC 220554210 c,K2-282,1,0,Transit,2019,K2,0.70531,1.6,,,496.289
477,EPIC 220554210 c,K2-282,0,0,Transit,2019,K2,0.70531,1.48,,,496.289
478,EPIC 220554210 c,K2-282,0,0,Transit,2019,K2,0.705386,1.73,,,496.289
479,EPIC 220674823 b,EPIC 220674823,0,0,Transit,2016,K2,0.571336,1.8,,,244.59
480,EPIC 220674823 b,EPIC 220674823,0,0,Transit,2016,K2,0.571336,1.82,9,2063,244.59
481,EPIC 220674823 b,EPIC 220674823,0,0,Transit,2016,K2,0.571212,1.6,,,244.59
482,EPIC 220674823 b,EPIC 220674823,0,0,Transit,2016,K2,0.571285,1.816,,,244.59
483,EPIC 220674823 b,EPIC 220674823,1,0,Transit,2016,K2,0.5713127,1.676,7.8,2299,244.59
484,EPIC 220674823 b,EPIC 220674823,0,0,Transit,2016,K2,0.571331,1.82,,2119,244.59
485,EPIC 220674823 b,EPIC 220674823,0,0,Transit,2016,K2,0.571292,1.52,8.36,2333,244.59
486,EPIC 220674823 b,EPIC 220674823,0,0,Transit,2016,K2,0.571,1.712,7.72,,244.59
487,EPIC 220674823 b,EPIC 220674823,0,0,Transit,2016,K2,0.571299,1.66855539,,,244.59
488,EPIC 220674823 b,EPIC 220674823,0,0,Transit,2016,K2,0.571308,1.46,,,244.59
489,EPIC 220674823 b,EPIC 220674823,0,0,Transit,2016,K2,0.571292,1.725,8.21,2300,244.59
490,EPIC 220674823 c,EPIC 220674823,0,0,Transit,2016,K2,13.33877,3.79,,,244.59
491,EPIC 220674823 c,EPIC 220674823,0,0,Transit,2016,K2,13.341245,2.53,,,244.59
492,EPIC 220674823 c,EPIC 220674823,1,0,Transit,2016,K2,13.33989,2.84,7.32,804,244.59
493,EPIC 220674823 c,EPIC 220674823,0,0,Transit,2016,K2,13.3397,2.5,5.8,774,244.59
494,EPIC 220674823 c,EPIC 220674823,0,0,Transit,2016,K2,13.3387,2.77,5.7,722,244.59
495,EPIC 220674823 c,EPIC 220674823,0,0,Transit,2016,K2,13.338687,2.8,,,244.59
496,EPIC 220674823 c,EPIC 220674823,0,0,Transit,2016,K2,13.339079,2.73,,741,244.59
497,EPIC 220674823 c,EPIC 220674823,0,0,Transit,2016,K2,13.334615,2.2,,,244.59
498,EPIC 220674823 c,EPIC 220674823,0,0,Transit,2016,K2,13.3397,2.836,8.9,805,244.59
499,EPIC 220674823 c,EPIC 220674823,0,0,Transit,2016,K2,13.339746,2.70490157,,,244.59
500,EPIC 228836835 b,EPIC 228836835,0,0,Transit,2021,K2,0.72813,1.27,,932,150.124
501,EPIC 228836835 b,EPIC 228836835,1,0,Transit,2021,K2,0.728113,1.1,,,150.124
